Entity,Code,Year,Average annual hours worked per employed person (Bick et al 2019),Annual working hours per worker,Annual working hours for full-time production workers in non-agricultural activities (Huberman & Minns 2007),143615-annotations,Average annual hours actually worked per worker (OECD)
Philippines,PHL,1987,,2179.3064,,,
Philippines,PHL,1988,,2187.5867,,,
Philippines,PHL,1989,,2197.496,,,
Philippines,PHL,1990,,2191.8508,,,
Philippines,PHL,1991,,2176.2502,,,
Philippines,PHL,1992,,2176.111,,,
Philippines,PHL,1993,,2136.0938,,,
Philippines,PHL,1994,,2149.9868,,,
Philippines,PHL,1995,,2130.2139,,,
Philippines,PHL,1996,,2094.3843,,,
Philippines,PHL,1997,,2146.5935,,,
Philippines,PHL,1998,,2105.0266,,,
Philippines,PHL,1999,,2115.5798,,,
Philippines,PHL,2000,,2160.4536,,,
Philippines,PHL,2001,,2067.63,,,
Philippines,PHL,2002,,2061.2559,,,
Philippines,PHL,2003,,2077.3525,,,
Philippines,PHL,2004,,2084.008,,,
Philippines,PHL,2005,,2103.0906,,,
Philippines,PHL,2006,,2077.1858,,,
Philippines,PHL,2007,,2092.1143,,,
Philippines,PHL,2008,,2112.779,,,
Philippines,PHL,2009,,2117.4182,,,
Philippines,PHL,2010,,2124.38,,,
Philippines,PHL,2011,,2127.2083,,,
Philippines,PHL,2012,,2131.9248,,,
Philippines,PHL,2013,,2140.265,,,
Philippines,PHL,2014,,2142.9832,,,
Philippines,PHL,2015,,2149.714,,,
Philippines,PHL,2016,,2159.475,,,
Philippines,PHL,2017,,2168.2964,,,
Philippines,PHL,2018,,2168.2964,,,
Philippines,PHL,2019,,2168.2964,,,
Poland,POL,1997,2006.63562011719,2081.8523,,,1858
Poland,POL,1998,1937.69458007812,2081.7954,,,1858
Poland,POL,1999,1790.82116699219,2115.1575,,,1875
Poland,POL,2000,1894.49438476562,2081.6973,,,1858
Poland,POL,2001,1911.30529785156,2083.691,,,1860
Poland,POL,2002,1918.93884277344,2078.475,,,1855
Poland,POL,2003,1908.57446289062,2084.172,,,1861
Poland,POL,2004,1932.37585449219,2084.5327,,,1861
Poland,POL,2005,1870.6826171875,2079.0483,,,1856
Poland,POL,2006,1880.09228515625,2080.5796,,,1857
Poland,POL,2007,1887.03576660156,2077.6145,,,1855
Poland,POL,2008,1876.11303710938,2069.6,,,1848
Poland,POL,2009,1851.06567382812,2054,,,1834
Poland,POL,2010,1851.89770507812,2048.8,,,1829
Poland,POL,2011,1851.56665039062,2043.6,,,1824
Poland,POL,2012,1855.00598144531,2038.4,,,1820
Poland,POL,2013,1844.95288085938,2034.7546,,,1816
Poland,POL,2014,1844.92175292969,2041.3219,,,1822
Poland,POL,2015,1843.97436523438,2049.009,,,1829
Poland,POL,1995,,2081.8984,,,1859
Poland,POL,1996,,2082.0464,,,1859
Poland,POL,2016,,2051.4792,,,1831
Poland,POL,2017,,2029.3583,,,1812
Poland,POL,2018,,2002.1515,,,1787
Poland,POL,2019,,2022.6322,,,1806
Portugal,PRT,1986,1889.49584960938,1958.9088,,,1785
Portugal,PRT,1987,1905.65710449219,1974.2623,,,1799
Portugal,PRT,1988,1911.82556152344,1954.378,,,1798
Portugal,PRT,1989,1917.52770996094,1982.8489,,,1818
Portugal,PRT,1990,1915.84619140625,1972.38,,,1806
Portugal,PRT,1991,1860.79528808594,1893.1431,,,1739
Portugal,PRT,1992,1870.32470703125,1876.2561,,,1682
Portugal,PRT,1993,1868.654296875,1863.662,,,1684
Portugal,PRT,1994,1865.25720214844,1859.3296,,,1692
Portugal,PRT,1995,1884.74597167969,1897.7178,,,1749
Portugal,PRT,1996,1886.115234375,1898.7712,,,1750
Portugal,PRT,1997,1841.67065429688,1893.7205,,,1746
Portugal,PRT,1998,1834.44458007812,1909.1866,,,1760
Portugal,PRT,1999,1833.2880859375,1910.9542,,,1762
Portugal,PRT,2000,1796.20629882812,1920.5614,,,1770
Portugal,PRT,2001,1774.41064453125,1903.9318,,,1755
Portugal,PRT,2002,1769.4072265625,1896.9854,,,1749
Portugal,PRT,2003,1768.25622558594,1889.9554,,,1742
Portugal,PRT,2004,1795.97473144531,1896.0876,,,1748
Portugal,PRT,2005,1756.77966308594,1898.144,,,1750
Portugal,PRT,2006,1755.13708496094,1886.3387,,,1739
Portugal,PRT,2007,1749.2900390625,1903.4843,,,1755
Portugal,PRT,2008,1746.84777832031,1890.3618,,,1743
Portugal,PRT,2009,1750.27905273438,1890.7941,,,1743
Portugal,PRT,2010,1762.33227539062,1893.6356,,,1746
Portugal,PRT,2011,1758.12280273438,1870.6033,,,1724
Portugal,PRT,2012,1759.43115234375,1853.0902,,,1708
Portugal,PRT,2013,1781.81689453125,1863.2164,,,1718
Portugal,PRT,2014,1794.36303710938,1870.8342,,,1725
Portugal,PRT,2015,1781.10388183594,1878.6017,,,1732
Portugal,PRT,1950,,2404.8994,,,
Portugal,PRT,1951,,2389.6191,,,
Portugal,PRT,1952,,2374.436,,,
Portugal,PRT,1953,,2359.3494,,,
Portugal,PRT,1954,,2344.3586,,,
Portugal,PRT,1955,,2329.463,,,
Portugal,PRT,1956,,2314.662,,,
Portugal,PRT,1957,,2299.955,,,
Portugal,PRT,1958,,2285.3418,,,
Portugal,PRT,1959,,2270.821,,,
Portugal,PRT,1960,,2256.3928,,,
Portugal,PRT,1961,,2243.9658,,,
Portugal,PRT,1962,,2231.6072,,,
Portugal,PRT,1963,,2219.3164,,,
Portugal,PRT,1964,,2207.0935,,,
Portugal,PRT,1965,,2194.938,,,
Portugal,PRT,1966,,2182.8494,,,
Portugal,PRT,1967,,2170.8274,,,
Portugal,PRT,1968,,2158.8716,,,
Portugal,PRT,1969,,2146.9817,,,
Portugal,PRT,1970,,2102.0688,,,1963
Portugal,PRT,1971,,2101.8264,,,1951
Portugal,PRT,1972,,2101.4292,,,1939
Portugal,PRT,1973,,2100.073,,,1927
Portugal,PRT,1974,,2109.89,,,1915
Portugal,PRT,1975,,2110.0254,,,1904
Portugal,PRT,1976,,2105.6685,,,1892
Portugal,PRT,1977,,2106.602,,,1881
Portugal,PRT,1978,,2091.967,,,1870
Portugal,PRT,1979,,2076.9585,,,1859
Portugal,PRT,1980,,2058.1628,,,1849
Portugal,PRT,1981,,2040.8198,,,1838
Portugal,PRT,1982,,2020.7288,,,1827
Portugal,PRT,1983,,2002.732,,,1817
Portugal,PRT,1984,,1985.7291,,,1806
Portugal,PRT,1985,,1971.3138,,,1796
Portugal,PRT,2016,,1884.8296,,,1737
Portugal,PRT,2017,,1873.6191,,,1727
Portugal,PRT,2018,,1867.852,,,1722
Portugal,PRT,2019,,1864.5884,,,1719
Romania,ROU,1995,,1822.6454,,,
Romania,ROU,1996,,1861.4635,,,
Romania,ROU,1997,,1860.5239,,,
Romania,ROU,1998,,1859.1493,,,
Romania,ROU,1999,,1850.0447,,,
Romania,ROU,2000,,1852.999,,,
Romania,ROU,2001,,1852.4805,,,
Romania,ROU,2002,,1867.1761,,,
Romania,ROU,2003,,1837.0599,,,
Romania,ROU,2004,,1886.5806,,,
Romania,ROU,2005,,1876.9961,,,
Romania,ROU,2006,,1836.0746,,,
Romania,ROU,2007,,1839.9408,,,
Romania,ROU,2008,,1835.2521,,,
Romania,ROU,2009,,1815.4971,,,
Romania,ROU,2010,,1840.669,,,
Romania,ROU,2011,,1849.2693,,,
Romania,ROU,2012,,1811.5428,,,
Romania,ROU,2013,,1806.4569,,,
Romania,ROU,2014,,1792.5336,,,
Romania,ROU,2015,,1785.6711,,,
Romania,ROU,2016,,1809.0284,,,
Romania,ROU,2017,,1785.7968,,,
Romania,ROU,2018,,1787.7664,,,
Romania,ROU,2019,,1791.7355,,,
Russia,RUS,1992,,1933,,,1933
Russia,RUS,1993,,1939,,,1939
Russia,RUS,1994,,1895,,,1895
Russia,RUS,1995,,1891,,,1891
Russia,RUS,1996,,1894,,,1894
Russia,RUS,1997,,1951,,,1951
Russia,RUS,1998,,1946,,,1946
Russia,RUS,1999,,1964,,,1964
Russia,RUS,2000,,1982,,,1982
Russia,RUS,2001,,1980,,,1980
Russia,RUS,2002,,1982,,,1982
Russia,RUS,2003,,1993,,,1993
Russia,RUS,2004,,1993,,,1993
Russia,RUS,2005,,1989,,,1989
Russia,RUS,2006,,1998,,,1998
Russia,RUS,2007,,1999,,,1999
Russia,RUS,2008,,1997,,,1997
Russia,RUS,2009,,1974,,,1974
Russia,RUS,2010,,1976,,,1976
Russia,RUS,2011,,1979,,,1979
Russia,RUS,2012,,1982,,,1982
Russia,RUS,2013,,1980,,,1980
Russia,RUS,2014,,1985,,,1985
Russia,RUS,2015,,1978,,,1978
Russia,RUS,2016,,1974,,,1974
Russia,RUS,2017,,1979,,,1979
Russia,RUS,2018,,1970,,,1970
Russia,RUS,2019,,1965,,,1965
Singapore,SGP,1960,,2400.3904,,,
Singapore,SGP,1961,,2395.051,,,
Singapore,SGP,1962,,2389.7234,,,
Singapore,SGP,1963,,2384.4077,,,
Singapore,SGP,1964,,2379.104,,,
Singapore,SGP,1965,,2373.8118,,,
Singapore,SGP,1966,,2368.5315,,,
Singapore,SGP,1967,,2363.263,,,
Singapore,SGP,1968,,2358.006,,,
Singapore,SGP,1969,,2352.761,,,
Singapore,SGP,1970,,2347.5276,,,
Singapore,SGP,1971,,2347.4712,,,
Singapore,SGP,1972,,2347.384,,,
Singapore,SGP,1973,,2347.3052,,,
Singapore,SGP,1974,,2347.2998,,,
Singapore,SGP,1975,,2326.0078,,,
Singapore,SGP,1976,,2352.1516,,,
Singapore,SGP,1977,,2297.761,,,
Singapore,SGP,1978,,2297.0076,,,
Singapore,SGP,1979,,2272.6187,,,
Singapore,SGP,1980,,2281.1914,,,
Singapore,SGP,1981,,2308.313,,,
Singapore,SGP,1982,,2314.7854,,,
Singapore,SGP,1983,,2320.068,,,
Singapore,SGP,1984,,2329.5845,,,
Singapore,SGP,1985,,2288.495,,,
Singapore,SGP,1986,,2322.7869,,,
Singapore,SGP,1987,,2353.9058,,,
Singapore,SGP,1988,,2367.778,,,
Singapore,SGP,1989,,2427.1814,,,
Singapore,SGP,1990,,2431.6875,,,
Singapore,SGP,1991,,2451.9624,,,
Singapore,SGP,1992,,2455.6333,,,
Singapore,SGP,1993,,2482.596,,,
Singapore,SGP,1994,,2498.54,,,
Singapore,SGP,1995,,2512.1887,,,
Singapore,SGP,1996,,2533.2266,,,
Singapore,SGP,1997,,2547.5059,,,
Singapore,SGP,1998,,2535.0984,,,
Singapore,SGP,1999,,2556.5112,,,
Singapore,SGP,2000,,2574.2783,,,
Singapore,SGP,2001,,2553.5078,,,
Singapore,SGP,2002,,2545.0193,,,
Singapore,SGP,2003,,2550.024,,,
Singapore,SGP,2004,,2515.5842,,,
Singapore,SGP,2005,,2515.7249,,,
Singapore,SGP,2006,,2507.1008,,,
Singapore,SGP,2007,,2484.9014,,,
Singapore,SGP,2008,,2477.469,,,
Singapore,SGP,2009,,2440.5144,,,
Singapore,SGP,2010,,2476.2314,,,
Singapore,SGP,2011,,2433.7263,,,
Singapore,SGP,2012,,2441.2637,,,
Singapore,SGP,2013,,2430.6667,,,
Singapore,SGP,2014,,2390.9858,,,
Singapore,SGP,2015,,2362.4236,,,
Singapore,SGP,2016,,2351.1113,,,
Singapore,SGP,2017,,2333.3447,,,
Singapore,SGP,2018,,2306.0088,,,
Singapore,SGP,2019,,2330.1658,,,
Slovakia,SVK,1990,,1827.6455,,,
Slovakia,SVK,1991,,1827.7343,,,
Slovakia,SVK,1992,,1827.675,,,
Slovakia,SVK,1993,,1827.8033,,,
Slovakia,SVK,1994,,1827.4283,,,
Slovakia,SVK,1995,,1853.0483,,,1853
Slovakia,SVK,1996,,1819.6322,,,1820
Slovakia,SVK,1997,,1829.9979,,,1830
Slovakia,SVK,1998,,1821.8607,,,1822
Slovakia,SVK,1999,,1816.2406,,,1816
Slovakia,SVK,2000,,1815.6061,,,1816
Slovakia,SVK,2001,,1800.7356,,,1801
Slovakia,SVK,2002,,1754.074,,,1754
Slovakia,SVK,2003,,1697.5651,,,1698
Slovakia,SVK,2004,,1741.9944,,,1742
Slovakia,SVK,2005,,1769.4879,,,1769
Slovakia,SVK,2006,,1774.454,,,1774
Slovakia,SVK,2007,,1791.201,,,1791
Slovakia,SVK,2008,,1793.3569,,,1793
Slovakia,SVK,2009,,1780.3383,,,1780
Slovakia,SVK,2010,,1805.1501,,,1805
Slovakia,SVK,2011,,1793.0128,,,1793
Slovakia,SVK,2012,,1789.0425,,,1789
Slovakia,SVK,2013,,1771.6141,,,1772
Slovakia,SVK,2014,,1759.6132,,,1760
Slovakia,SVK,2015,,1754.0863,,,1754
Slovakia,SVK,2016,,1740.0107,,,1740
Slovakia,SVK,2017,,1713.781,,,1714
Slovakia,SVK,2018,,1703.9254,,,1704
Slovakia,SVK,2019,,1694.9402,,,1695
Slovenia,SVN,1995,,1755.705,,,1755
Slovenia,SVN,1996,,1727.5955,,,1727
Slovenia,SVN,1997,,1715.1057,,,1715
Slovenia,SVN,1998,,1728.2947,,,1728
Slovenia,SVN,1999,,1730.0756,,,1730
Slovenia,SVN,2000,,1710.0728,,,1710.09999999999
Slovenia,SVN,2001,,1695.8553,,,1695.9
Slovenia,SVN,2002,,1720.4906,,,1720.5
Slovenia,SVN,2003,,1723.7886,,,1723.8
Slovenia,SVN,2004,,1736.5251,,,1736.5
Slovenia,SVN,2005,,1696.5479,,,1696.59999999999
Slovenia,SVN,2006,,1667.4188,,,1667.4
Slovenia,SVN,2007,,1654.9103,,,1654.9
Slovenia,SVN,2008,,1673.4811,,,1673.5
Slovenia,SVN,2009,,1678.9883,,,1679
Slovenia,SVN,2010,,1680.3325,,,1680.3
Slovenia,SVN,2011,,1663.3593,,,1663.4
Slovenia,SVN,2012,,1644.3524,,,1644.3
Slovenia,SVN,2013,,1662.2393,,,1662.2
Slovenia,SVN,2014,,1681.75,,,1681.8
Slovenia,SVN,2015,,1687.3127,,,1687.3
Slovenia,SVN,2016,,1652.3846,,,1652.4
Slovenia,SVN,2017,,1621.4988,,,1621.5
Slovenia,SVN,2018,,1598.7039,,,1598.7
Slovenia,SVN,2019,,1592.934,,,1592.9
South Africa,ZAF,2001,,2376.3381,,,
South Africa,ZAF,2002,,2382.7659,,,
South Africa,ZAF,2003,,2318.6794,,,
South Africa,ZAF,2004,,2342.2734,,,
South Africa,ZAF,2005,,2399.4282,,,
South Africa,ZAF,2006,,2315.748,,,
South Africa,ZAF,2007,,2322.1228,,,
South Africa,ZAF,2008,,2284.2344,,,
South Africa,ZAF,2009,,2249.3083,,,
South Africa,ZAF,2010,,2235.743,,,
South Africa,ZAF,2011,,2254.5857,,,
South Africa,ZAF,2012,,2224.1082,,,
South Africa,ZAF,2013,,2211.9863,,,
South Africa,ZAF,2014,,2209.0916,,,
South Africa,ZAF,2016,,2218.455,,,
South Africa,ZAF,2017,,2197.0332,,,
South Africa,ZAF,2018,,2191.3633,,,
South Africa,ZAF,2019,,2191.3633,,,
South Korea,KOR,1953,,2484.4868,,,
South Korea,KOR,1954,,2520.6353,,,
South Korea,KOR,1955,,2557.3096,,,
South Korea,KOR,1956,,2594.5176,,,
South Korea,KOR,1957,,2632.2668,,,
South Korea,KOR,1958,,2670.5654,,,
South Korea,KOR,1959,,2709.4214,,,
South Korea,KOR,1960,,2748.8425,,,
South Korea,KOR,1961,,2788.8372,,,
South Korea,KOR,1962,,2829.4138,,,
South Korea,KOR,1963,,2870.5808,,,
South Korea,KOR,1964,,2779.931,,,
South Korea,KOR,1965,,2900.7974,,,
South Korea,KOR,1966,,2882.6675,,,
South Korea,KOR,1967,,2918.9275,,,
South Korea,KOR,1968,,2973.3174,,,
South Korea,KOR,1969,,3039.794,,,
South Korea,KOR,1970,,2918.9275,,,
South Korea,KOR,1971,,2913.0852,,,
South Korea,KOR,1972,,2907.2305,,,
South Korea,KOR,1973,,2901.4478,,,
South Korea,KOR,1974,,2895.6477,,,
South Korea,KOR,1975,,2889.8525,,,
South Korea,KOR,1976,,2884.0376,,,
South Korea,KOR,1977,,2878.3147,,,
South Korea,KOR,1978,,2872.5322,,,
South Korea,KOR,1979,,2866.8564,,,
South Korea,KOR,1980,,2860.942,,,
South Korea,KOR,1981,,2876.925,,,
South Korea,KOR,1982,,2889.9111,,,
South Korea,KOR,1983,,2907.8918,,,
South Korea,KOR,1984,,2903.896,,,
South Korea,KOR,1985,,2878.9229,,,
South Korea,KOR,1986,,2907.8918,,,
South Korea,KOR,1987,,2876.925,,,
South Korea,KOR,1988,,2830.974,,,
South Korea,KOR,1989,,2728.084,,,
South Korea,KOR,1990,,2674.1416,,,
South Korea,KOR,1991,,2658.1587,,,
South Korea,KOR,1992,,2636.1824,,,
South Korea,KOR,1993,,2653.164,,,
South Korea,KOR,1994,,2637.1812,,,
South Korea,KOR,1995,,2645.1726,,,
South Korea,KOR,1996,,2634.1843,,,
South Korea,KOR,1997,,2579.2432,,,
South Korea,KOR,1998,,2485.3435,,,
South Korea,KOR,1999,,2492.336,,,
South Korea,KOR,2000,,2509.3179,,,
South Korea,KOR,2001,,2496.3318,,,
South Korea,KOR,2002,,2461.3691,,,
South Korea,KOR,2003,,2421.4119,,,
South Korea,KOR,2004,,2389.446,,,
South Korea,KOR,2005,,2348.4897,,,
South Korea,KOR,2006,,2343.495,,,
South Korea,KOR,2007,,2303.5378,,,
South Korea,KOR,2008,,2216.6306,,,
South Korea,KOR,2009,,2167.4614,,,
South Korea,KOR,2010,,2153.4133,,,
South Korea,KOR,2011,,2126.3198,,,
South Korea,KOR,2012,,2110.2646,,,
South Korea,KOR,2013,,2100.2302,,,
South Korea,KOR,2014,,2070.3123,,,
South Korea,KOR,2015,,2077.2932,,,
South Korea,KOR,2016,,2062.3342,,,
South Korea,KOR,2017,,2012.4713,,,
South Korea,KOR,2018,,1987.5397,,,
South Korea,KOR,2019,,1979.5262,,,
Spain,ESP,1986,1747.73461914062,1768.6674,,,1785.2
Spain,ESP,1987,1812.67077636719,1760.6494,,,1777.09999999999
Spain,ESP,1988,1785.98327636719,1756.5784,,,1773
Spain,ESP,1989,1793.92065429688,1744.5604,,,1760.9
Spain,ESP,1990,1794.10119628906,1746.5284,1832,,1762.9
Spain,ESP,1991,1787.52014160156,1755.5294,,,1772
Spain,ESP,1992,1783.23034667969,1747.5654,,,1763.9
Spain,ESP,1993,1774.95568847656,1739.5524,,,1755.8
Spain,ESP,1994,1779.01818847656,1738.5074,,,1754.8
Spain,ESP,1995,1781.42919921875,1738.7964,,,1754.8
Spain,ESP,1996,1772.56335449219,1740.3392,,,1749.7
Spain,ESP,1997,1772.32043457031,1742.6367,,,1749.7
Spain,ESP,1998,1778.97009277344,1751.1058,,,1753.8
Spain,ESP,1999,1769.57531738281,1756.2737,,,1753.8
Spain,ESP,2000,1771.57238769531,1752.8208,1815,,1752.8
Spain,ESP,2001,1776.9794921875,1762.0698,,,1762.09999999999
Spain,ESP,2002,1753.7841796875,1763.6475,,,1763.59999999999
Spain,ESP,2003,1743.55554199219,1754.6332,,,1754.59999999999
Spain,ESP,2004,1766.13513183594,1739.9012,,,1739.9
Spain,ESP,2006,1737.96264648438,1713.7406,,,1713.7
Spain,ESP,2007,1717.79028320312,1701.3077,,,1701.3
Spain,ESP,2008,1708.84533691406,1710.1262,,,1710.09999999999
Spain,ESP,2009,1682.60461425781,1715.8046,,,1715.8
Spain,ESP,2010,1684.80346679688,1705.7755,,,1705.8
Spain,ESP,2011,1665.00024414062,1710.6917,,,1710.7
Spain,ESP,2012,1669.02392578125,1696.7266,,,1696.7
Spain,ESP,2013,1649.59655761719,1689.8245,,,1689.8
Spain,ESP,2014,1662.50708007812,1690.564,,,1690.59999999999
Spain,ESP,2015,1660.46740722656,1694.2372,,,1694.2
Spain,ESP,1950,,2209.257,2052,,
Spain,ESP,1951,,2205.0786,,,
Spain,ESP,1952,,2201.016,,,
Spain,ESP,1953,,2197.0557,,,
Spain,ESP,1954,,2214.114,,,
Spain,ESP,1955,,2196.0244,,,
Spain,ESP,1956,,2179.8887,,,
Spain,ESP,1957,,2164.8123,,,
Spain,ESP,1958,,2150.18,,,
Spain,ESP,1959,,2139.6284,,,
Spain,ESP,1960,,2130.374,2042,,
Spain,ESP,1961,,2112.1174,,,
Spain,ESP,1962,,2094.913,,,
Spain,ESP,1963,,2077.9846,,,
Spain,ESP,1964,,2032.2559,,,
Spain,ESP,1965,,2024.5305,,,
Spain,ESP,1966,,2025.9194,,,
Spain,ESP,1967,,2034.7692,,,
Spain,ESP,1968,,1997.013,,,
Spain,ESP,1969,,1988.7646,,,
Spain,ESP,1970,,1996.7205,2124,,
Spain,ESP,1971,,1996.8364,,,
Spain,ESP,1972,,1992.6925,,,
Spain,ESP,1973,,1980.8545,,,
Spain,ESP,1974,,1987.0275,,,
Spain,ESP,1975,,1996.8555,,,
Spain,ESP,1976,,2006.9664,,,
Spain,ESP,1977,,2000.7765,,,2036.3
Spain,ESP,1978,,1973.5525,,,2004.9
Spain,ESP,1979,,1929.8564,,,1954.3
Spain,ESP,1980,,1918.1224,1968,,1936
Spain,ESP,1981,,1884.0204,,,1901.59999999999
Spain,ESP,1982,,1862.9254,,,1880.3
Spain,ESP,1983,,1830.7574,,,1847.9
Spain,ESP,1984,,1786.6924,,,1803.4
Spain,ESP,1985,,1776.7004,,,1793.3
Spain,ESP,2005,,1723.7191,,,1723.7
Spain,ESP,2016,,1701.4501,,,1701.5
Spain,ESP,2017,,1689.4762,,,1689.5
Spain,ESP,2018,,1695.501,,,1695.5
Spain,ESP,2019,,1685.9515,,,1686
Spain,ESP,1870,,,2968,,
Spain,ESP,1880,,,2876,,
Spain,ESP,1890,,,2787,,
Spain,ESP,1900,,,2710,,
Spain,ESP,1913,,,2601,,
Spain,ESP,1929,,,2342,,
Spain,ESP,1938,,,2030,,
Sri Lanka,LKA,1970,,1895.5146,,,
Sri Lanka,LKA,1971,,1895.1642,,,
Sri Lanka,LKA,1972,,1894.9242,,,
Sri Lanka,LKA,1973,,1894.8062,,,
Sri Lanka,LKA,1974,,1894.7361,,,
Sri Lanka,LKA,1975,,1894.6537,,,
Sri Lanka,LKA,1976,,1894.2008,,,
Sri Lanka,LKA,1977,,1949.3335,,,
Sri Lanka,LKA,1978,,1953.1152,,,
Sri Lanka,LKA,1979,,1956.9513,,,
Sri Lanka,LKA,1980,,1960.8511,,,
Sri Lanka,LKA,1981,,1968.4738,,,
Sri Lanka,LKA,1982,,1972.9618,,,
Sri Lanka,LKA,1983,,1986.3512,,,
Sri Lanka,LKA,1984,,1966.2671,,,
Sri Lanka,LKA,1985,,1893.4132,,,
Sri Lanka,LKA,1986,,1956.422,,,
Sri Lanka,LKA,1987,,1962.9956,,,
Sri Lanka,LKA,1988,,1969.5181,,,
Sri Lanka,LKA,1989,,1976.1238,,,
Sri Lanka,LKA,1990,,1982.9016,,,
Sri Lanka,LKA,1991,,1998.1084,,,
Sri Lanka,LKA,1992,,2001.6265,,,
Sri Lanka,LKA,1993,,2017.4285,,,
Sri Lanka,LKA,1994,,1961.7678,,,
Sri Lanka,LKA,1995,,1943.4846,,,
Sri Lanka,LKA,1996,,1936.9487,,,
Sri Lanka,LKA,1997,,1894.8599,,,
Sri Lanka,LKA,1998,,1910.4878,,,
Sri Lanka,LKA,1999,,1932.7937,,,
Sri Lanka,LKA,2000,,2000.7396,,,
Sri Lanka,LKA,2001,,1975.6603,,,
Sri Lanka,LKA,2002,,1812.2015,,,
Sri Lanka,LKA,2003,,1733.8713,,,
Sri Lanka,LKA,2004,,1856.2976,,,
Sri Lanka,LKA,2005,,1887.6926,,,
Sri Lanka,LKA,2006,,1835.4296,,,
Sri Lanka,LKA,2007,,1861.298,,,
Sri Lanka,LKA,2008,,1823.991,,,
Sri Lanka,LKA,2009,,1810.6287,,,
Sri Lanka,LKA,2010,,1872.336,,,
Sri Lanka,LKA,2011,,1993.6793,,,
Sri Lanka,LKA,2012,,2052.9534,,,
Sri Lanka,LKA,2013,,1896.6604,,,
Sri Lanka,LKA,2014,,1926.3551,,,
Sri Lanka,LKA,2015,,1924.0125,,,
Sri Lanka,LKA,2016,,1922.449,,,
Sri Lanka,LKA,2017,,1922.5132,,,
Sri Lanka,LKA,2018,,1922.5132,,,
Sri Lanka,LKA,2019,,1922.5132,,,
Sweden,SWE,1995,1502.75915527344,1638.931,,,1482
Sweden,SWE,1996,1563.91296386719,1651.4807,,,1494
Sweden,SWE,1997,1600.36962890625,1656.3065,,,1498
Sweden,SWE,1998,1562.09448242188,1655.1837,,,1497
Sweden,SWE,1999,1581.17932128906,1664.7767,,,1506
Sweden,SWE,2000,1583.970703125,1643.4385,1645,,1486
Sweden,SWE,2001,1559.796875,1620.1521,,,1465
Sweden,SWE,2002,1553.58203125,1597.025,,,1445
Sweden,SWE,2003,1530.57214355469,1583.2998,,,1432
Sweden,SWE,2004,1542.04602050781,1606.8491,,,1453
Sweden,SWE,2005,1563.57800292969,1605.5138,,,1452
Sweden,SWE,2006,1557.77221679688,1603.9514,,,1451
Sweden,SWE,2007,1559.14379882812,1616.8903,,,1462
Sweden,SWE,2008,1577.009765625,1627.1318,,,1472
Sweden,SWE,2009,1560.31604003906,1613.0963,,,1459
Sweden,SWE,2010,1597.01403808594,1640.5142,,,1484
Sweden,SWE,2011,1597.54211425781,1640.9915,,,1484
Sweden,SWE,2012,1597.06127929688,1627.2946,,,1472
Sweden,SWE,2013,1580.92443847656,1617.9559,,,1463
Sweden,SWE,2014,1584.59704589844,1619.4305,,,1465
Sweden,SWE,2015,1575.060546875,1620.9257,,,1466
Sweden,SWE,1950,,2005.2626,2009,,1842
Sweden,SWE,1951,,1995.465,,,1833
Sweden,SWE,1952,,1995.465,,,1833
Sweden,SWE,1953,,1975.8695,,,1815
Sweden,SWE,1954,,1986.7559,,,1825
Sweden,SWE,1955,,1975.8695,,,1815
Sweden,SWE,1956,,1950.8309,,,1792
Sweden,SWE,1957,,1950.8309,,,1792
Sweden,SWE,1958,,1919.2606,,,1763
Sweden,SWE,1959,,1893.1334,,,1739
Sweden,SWE,1960,,1888.7788,1902,,1735
Sweden,SWE,1961,,1890.956,,,1737
Sweden,SWE,1962,,1878.9812,,,1726
Sweden,SWE,1963,,1872.4493,,,1720
Sweden,SWE,1964,,1841.9677,,,1692
Sweden,SWE,1965,,1831.0813,,,1682
Sweden,SWE,1966,,1816.9291,,,1669
Sweden,SWE,1967,,1786.4473,,,1641
Sweden,SWE,1968,,1742.902,,,1601
Sweden,SWE,1969,,1720.0406,,,1580
Sweden,SWE,1970,,1703.7112,1683,,1565
Sweden,SWE,1971,,1672.1832,,,1536
Sweden,SWE,1972,,1633.2871,,,1500
Sweden,SWE,1973,,1617.4052,,,1485
Sweden,SWE,1974,,1599.0721,,,1468
Sweden,SWE,1975,,1575.3861,,,1446
Sweden,SWE,1976,,1588.1461,,,1454
Sweden,SWE,1977,,1557.8522,,,1430
Sweden,SWE,1978,,1520.7782,,,1394
Sweden,SWE,1979,,1511.5731,,,1384
Sweden,SWE,1980,,1514.6051,1523,,1383
Sweden,SWE,1981,,1506.2222,,,1375
Sweden,SWE,1982,,1520.3322,,,1388
Sweden,SWE,1983,,1529.6162,,,1396
Sweden,SWE,1984,,1531.7902,,,1398
Sweden,SWE,1985,,1535.8221,,,1402
Sweden,SWE,1986,,1533.8431,,,1400
Sweden,SWE,1987,,1543.9462,,,1409
Sweden,SWE,1988,,1563.4882,,,1427
Sweden,SWE,1989,,1562.3412,,,1426
Sweden,SWE,1990,,1558.6711,1550,,1423
Sweden,SWE,1991,,1545.4252,,,1411
Sweden,SWE,1992,,1563.0082,,,1427
Sweden,SWE,1993,,1594.6812,,,1442
Sweden,SWE,1994,,1633.4432,,,1477
Sweden,SWE,2016,,1634.1693,,,1478
Sweden,SWE,2017,,1621.4727,,,1467
